product_no,store,supplier,product_description,product_division,product_category,product_subcategory,product_segment,sales_channel,total_gross_sales,total_returns,total_net_sales,total_cogs,total_gross_profit,total_qty_sold,total_transactions,current_qty_on_hand,current_inventory_value_at_cost,current_inventory_value_at_retail,inventory_data_issue_flag,gross_margin_pct,fast_moving_flag,slow_moving_flag,stockout_risk_flag,overstock_risk_flag
PROD-159589,STR-1198,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,149.99,0.0,149.99,90.08,59.910000000000004,2.0,2,0.0,0.0,0.0,0.0,0.39942662844189614,0,0,0,0
PROD-159589,STR-1203,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159589,STR-1219,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,159.99,0.0,159.99,90.08,69.91,2.0,2,0.0,0.0,0.0,0.0,0.43696481030064377,0,0,0,0
PROD-159589,STR-1222,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,179.97,0.0,179.97,135.12,44.85000000000001,3.0,3,0.0,0.0,0.0,0.0,0.24920820136689453,1,0,1,0
PROD-159589,STR-1229,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,126.49000000000001,0.0,126.49000000000001,90.08,36.410000000000004,2.0,2,0.0,0.0,0.0,0.0,0.2878488418056763,0,0,0,0
PROD-159589,STR-1235,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,149.99,0.0,149.99,90.08,59.910000000000004,2.0,2,0.0,0.0,0.0,0.0,0.39942662844189614,0,0,0,0
PROD-159589,STR-1255,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,90.0,90.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,1,0,1
PROD-159589,STR-1305,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,144.0,49.99,94.00999999999999,45.04,48.97,1.0,3,0.0,0.0,0.0,0.0,0.5209020316987555,0,1,0,1
PROD-159589,STR-1308,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,53.99,0.0,53.99,45.04,8.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.1657714391553992,0,1,0,1
PROD-159589,STR-1338,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,132.99,0.0,132.99,90.08,42.91,2.0,2,0.0,0.0,0.0,0.0,0.322655838784871,0,0,0,0
PROD-159589,STR-1344,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,90.0,0.0,90.0,45.04,44.96,1.0,1,0.0,0.0,0.0,0.0,0.4995555555555556,0,1,0,1
PROD-159589,STR-1348,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,159.99,90.0,69.99,45.04,24.949999999999996,1.0,3,1.0,45.04,90.0,0.0,0.3564794970710101,0,1,0,1
PROD-159589,STR-1350,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,49.99,0.0,49.99,45.04,4.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.09901980396079221,0,1,0,1
PROD-159589,STR-1369,Vendor 0166,PROD-174055 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,129.98,0.0,129.98,90.08,39.9,2.0,2,0.0,0.0,0.0,0.0,0.3069703031235575,0,0,0,0
PROD-159590,STR-1006,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,219.98,0.0,219.98,135.12,84.86,3.0,3,0.0,0.0,0.0,0.0,0.3857623420310938,1,0,1,0
PROD-159590,STR-1026,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159590,STR-1038,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,139.99,0.0,139.99,90.08,49.910000000000004,2.0,2,0.0,0.0,0.0,0.0,0.35652546610472174,0,0,0,0
PROD-159590,STR-1074,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,189.98000000000002,0.0,189.98000000000002,135.12,54.86000000000001,3.0,3,0.0,0.0,0.0,0.0,0.28876723865670073,1,0,1,0
PROD-159590,STR-1075,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,139.98,0.0,139.98,90.08,49.89999999999999,2.0,2,0.0,0.0,0.0,0.0,0.3564794970710101,0,0,0,0
PROD-159590,STR-1080,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,59.99,59.99,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,1,0,1
PROD-159590,STR-1082,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,49.99,0.0,49.99,45.04,4.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.09901980396079221,0,1,0,1
PROD-159590,STR-1085,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,180.0,0.0,180.0,90.08,89.92,2.0,2,0.0,0.0,0.0,0.0,0.4995555555555556,0,0,0,0
PROD-159590,STR-1094,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,238.97,0.0,238.97,180.16,58.81000000000001,4.0,4,0.0,0.0,0.0,0.0,0.24609783654852077,1,0,1,0
PROD-159590,STR-1105,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,109.98,0.0,109.98,90.08,19.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.1809419894526278,0,0,0,0
PROD-159590,STR-1109,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,329.96,0.0,329.96,225.2,104.76000000000002,5.0,5,0.0,0.0,0.0,0.0,0.3174930294581162,1,0,1,0
PROD-159590,STR-1114,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,254.98000000000002,59.99,194.99,135.12,59.870000000000005,3.0,5,0.0,0.0,0.0,0.0,0.3070413867377814,1,0,1,0
PROD-159590,STR-1145,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,229.96,49.99,179.97,135.12,44.85000000000001,3.0,5,0.0,0.0,0.0,0.0,0.24920820136689453,1,0,1,0
PROD-159590,STR-1148,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159590,STR-1157,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,109.98,0.0,109.98,90.08,19.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.1809419894526278,0,0,0,0
PROD-159590,STR-1163,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,45.04,24.949999999999996,1.0,1,0.0,0.0,0.0,0.0,0.3564794970710101,0,1,0,1
PROD-159590,STR-1194,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,169.97,0.0,169.97,135.12,34.85000000000001,3.0,3,0.0,0.0,0.0,0.0,0.20503618285579814,1,0,1,0
PROD-159590,STR-1198,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,49.99,0.0,49.99,45.04,4.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.09901980396079221,0,1,0,1
PROD-159590,STR-1203,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,49.99,0.0,49.99,45.04,4.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.09901980396079221,0,1,0,1
PROD-159590,STR-1219,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.97999999999999,0.0,119.97999999999999,90.08,29.9,2.0,2,0.0,0.0,0.0,0.0,0.2492082013668945,0,0,0,0
PROD-159590,STR-1222,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,129.98000000000002,59.99,69.99000000000001,45.04,24.949999999999996,1.0,3,0.0,0.0,0.0,0.0,0.35647949707101,0,1,0,1
PROD-159590,STR-1229,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,189.98000000000002,0.0,189.98000000000002,135.12,54.86000000000001,3.0,3,0.0,0.0,0.0,0.0,0.28876723865670073,1,0,1,0
PROD-159590,STR-1234,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,45.04,14.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159590,STR-1235,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,99.98,0.0,99.98,90.08,9.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.09901980396079221,0,0,0,0
PROD-159590,STR-1237,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,45.04,14.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159590,STR-1253,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,109.98,0.0,109.98,90.08,19.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.1809419894526278,0,0,0,0
PROD-159590,STR-1255,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,90.0,0.0,90.0,45.04,44.96,1.0,1,0.0,0.0,0.0,0.0,0.4995555555555556,0,1,0,1
PROD-159590,STR-1305,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,180.97,42.49,138.48,90.08,48.4,2.0,4,0.0,0.0,0.0,0.0,0.3495089543616407,0,0,0,0
PROD-159590,STR-1308,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,39.99,0.0,39.99,45.04,-5.049999999999997,1.0,1,0.0,0.0,0.0,0.0,-0.12628157039259807,0,1,0,1
PROD-159590,STR-1335,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159590,STR-1344,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,109.98,0.0,109.98,90.08,19.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.1809419894526278,0,0,0,0
PROD-159590,STR-1348,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,45.04,24.949999999999996,1.0,1,0.0,0.0,0.0,0.0,0.3564794970710101,0,1,0,1
PROD-159590,STR-1350,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,159.97,0.0,159.97,135.12,24.85000000000001,3.0,3,0.0,0.0,0.0,0.0,0.1553416265549791,1,0,1,0
PROD-159590,STR-1369,Vendor 0166,PROD-174054 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,69.99,0.0,69.99,45.04,24.949999999999996,1.0,1,0.0,0.0,0.0,0.0,0.3564794970710101,0,1,0,1
PROD-159591,STR-1006,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,262.97,0.0,262.97,180.16,82.81,4.0,4,0.0,0.0,0.0,0.0,0.3149028406282085,1,0,1,0
PROD-159591,STR-1010,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,90.0,0.0,90.0,45.04,44.96,1.0,1,0.0,0.0,0.0,0.0,0.4995555555555556,0,1,0,1
PROD-159591,STR-1026,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,149.99,59.99,90.0,45.04,44.96,1.0,3,0.0,0.0,0.0,0.0,0.4995555555555556,0,1,0,1
PROD-159591,STR-1038,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,249.99,0.0,249.99,135.12,114.87,3.0,3,0.0,0.0,0.0,0.0,0.45949837993519743,1,0,1,0
PROD-159591,STR-1044,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,239.99,0.0,239.99,135.12,104.87,3.0,3,0.0,0.0,0.0,0.0,0.4369765406891954,1,0,1,0
PROD-159591,STR-1074,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,249.96,69.99,179.97000000000003,135.12,44.85000000000001,3.0,5,0.0,0.0,0.0,0.0,0.2492082013668945,1,0,1,0
PROD-159591,STR-1075,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,329.96,109.98,219.98,135.12,84.86,3.0,7,0.0,0.0,0.0,0.0,0.3857623420310938,1,0,1,0
PROD-159591,STR-1080,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,337.96,107.98,229.98,135.12,94.85999999999999,3.0,7,0.0,0.0,0.0,0.0,0.4124706496217062,1,0,1,0
PROD-159591,STR-1082,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,109.98,49.99,59.99,45.04,14.950000000000003,1.0,3,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159591,STR-1085,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,180.0,59.99,120.00999999999999,45.04,74.97,1.0,3,0.0,0.0,0.0,0.0,0.6246979418381802,0,1,0,1
PROD-159591,STR-1094,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,408.32,49.99,358.33,270.24,88.09,6.0,8,0.0,0.0,0.0,0.0,0.2458348449753021,1,0,1,0
PROD-159591,STR-1105,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,179.97,59.99,119.98,90.08,29.900000000000006,2.0,4,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159591,STR-1109,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,259.97,0.0,259.97,180.16,79.81,4.0,4,1.0,45.04,90.0,0.0,0.3069969611878293,1,0,0,0
PROD-159591,STR-1114,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,409.96000000000004,59.99,349.97,225.2,124.77000000000001,5.0,7,0.0,0.0,0.0,0.0,0.3565162728233849,1,0,1,0
PROD-159591,STR-1145,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,185.98000000000002,0.0,185.98000000000002,135.12,50.86000000000001,3.0,3,2.0,90.08,180.0,0.0,0.27347026561995913,1,0,0,0
PROD-159591,STR-1148,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,59.99,0.0,59.99,45.04,14.950000000000003,1.0,1,0.0,0.0,0.0,0.0,0.24920820136689453,0,1,0,1
PROD-159591,STR-1157,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,179.97,0.0,179.97,135.12,44.85000000000001,3.0,3,0.0,0.0,0.0,0.0,0.24920820136689453,1,0,1,0
PROD-159591,STR-1194,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,219.98000000000002,0.0,219.98000000000002,135.12,84.86,3.0,3,0.0,0.0,0.0,0.0,0.3857623420310937,1,0,1,0
PROD-159591,STR-1198,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,119.98,0.0,119.98,90.08,29.900000000000006,2.0,2,0.0,0.0,0.0,0.0,0.24920820136689453,0,0,0,0
PROD-159591,STR-1203,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,169.97,90.0,79.97,90.08,-10.109999999999992,2.0,4,0.0,0.0,0.0,0.0,-0.12642240840315108,0,0,0,0
PROD-159591,STR-1219,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,243.0,0.0,243.0,135.12,107.88,3.0,3,0.0,0.0,0.0,0.0,0.4439506172839506,1,0,1,0
PROD-159591,STR-1222,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,189.97,0.0,189.97,135.12,54.85,3.0,3,0.0,0.0,0.0,0.0,0.28872979944201715,1,0,1,0
PROD-159591,STR-1229,Vendor 0166,PROD-174056 SEG-516987 Scholar Footwear Court Casual Zephyr,Scholar Footwear,Scholar Footwear Court Casual,Scholar Footwear Court Casual Zephyr,SEG-516987 Scholar Footwear Court Casual Zephyr,Channel Alpha,274.97,0.0,274.97,180.16,94.81,4.0,4,0.0,0.0,0.0,0.0,0.3448012510455686,1,0,1,0
